year,sex,position_title,position_type,service_end_date,days_employed,pay_total,annual_rate,location,contract,bargaining_group_num,bargaining_group_title
2018,female,Research Associate Professor,Full Time Employee,12/22/18 0:00,365,118549.76,100274.72,U Mass Amherst,MTA/NEA MSP Faculty (A50),A50,MTA/NEA MSP Faculty
2018,female,Director of HRIS,Full Time Employee,12/22/18 0:00,365,118607.57,118802.95,U Mass Dartmouth,,,
2018,female,Assoc Professor U of M,Full Time Employee,12/22/18 0:00,365,118626.25,106603.9,U Mass Amherst,MTA/NEA MSP Faculty (A50),A50,MTA/NEA MSP Faculty
2018,male,Mgr - Instructional Technology,Full Time Employee,12/22/18 0:00,365,118648.21,116952.425,U Mass Lowell,SEIU Professional (L95),L95,SEIU Professional
2018,female,Academic Administrator IV,Full Time Employee,12/22/18 0:00,365,118705.42,119880.683,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
2018,female,Assistant Professor,Full Time Employee,12/22/18 0:00,365,118791.1,76002.399,U Mass Lowell,MTA/NEA  MSP/UML Faculty (L90),L90,MTA/NEA  MSP/UML Faculty
2018,female,Assoc Professor U of M,Full Time Employee,12/22/18 0:00,365,118800.92,107804.84,U Mass Amherst,MTA/NEA MSP Faculty (A50),A50,MTA/NEA MSP Faculty
2018,male,"Univ Police Sergeant, U of M",Full Time Employee,12/22/18 0:00,365,118891.17,83258.76,U Mass Amherst,IBPO Local 432 A&B Police (A06),A06,IBPO Local 432 A&B Police
2018,male,Senior Lecturer II,Full Time Employee,12/22/18 0:00,365,118966.84,108311.84,U Mass Amherst,MTA/NEA MSP Faculty (A50),A50,MTA/NEA MSP Faculty
2018,female,Associate Professor,Full Time Employee,12/22/18 0:00,365,119058.76,119254.759,U Mass Boston,MSP/FSU Faculty & Librarian (B40),B40,MSP/FSU Faculty & Librarian
2018,male,Grad Prog Dir/Assoc Professor,Full Time Employee,12/22/18 0:00,365,119109.36,108819.973,U Mass Boston,MSP/FSU Faculty & Librarian (B40),B40,MSP/FSU Faculty & Librarian
2018,male,Senior Systems Admin.,Full Time Employee,12/22/18 0:00,365,119128.39,119128.571,U Mass Boston,MTA/NEA Professional Staff (B42),B42,MTA/NEA Professional Staff
2018,female,Associate Professor,Full Time Employee,12/22/18 0:00,365,119131.63,101583.883,U Mass Lowell,MTA/NEA  MSP/UML Faculty (L90),L90,MTA/NEA  MSP/UML Faculty
2018,male,"Development Engineer, Sr.",Full Time Employee,12/22/18 0:00,365,119153.84,121122.5,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
2018,male,Senior Lecturer U of M,Full Time Employee,12/22/18 0:00,365,119162.56,123854.9,U Mass Amherst,MTA/NEA MSP Faculty (A50),A50,MTA/NEA MSP Faculty
2018,male,Associate Professor,Full Time Employee,12/22/18 0:00,365,119222.68,118792.744,U Mass Boston,MSP/FSU Faculty & Librarian (B40),B40,MSP/FSU Faculty & Librarian
2018,female,Senior Research Nurse,Full Time Employee,12/22/18 0:00,365,119273.48,111404.8,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
2018,male,Assoc Professor U of M,Full Time Employee,12/22/18 0:00,365,119284.26,102961.04,U Mass Amherst,MTA/NEA MSP Faculty (A50),A50,MTA/NEA MSP Faculty
2018,male,Assistant Vice President,Full Time Employee,12/22/18 0:00,365,119392.34,175100,U Mass Central Office,Non-Unit Professional (P72),P72,Non-Unit Professional
2018,male,Director of HRIS,Full Time Employee,12/22/18 0:00,365,119444.21,119646.002,U Mass Boston,Non-Unit Professional (B43),B43,Non-Unit Professional
2018,male,Associate Professor,Full Time Employee,12/22/18 0:00,365,119678.96,119875.953,U Mass Boston,MSP/FSU Faculty & Librarian (B40),B40,MSP/FSU Faculty & Librarian
2018,female,Finance/Budget Manager I,Full Time Employee,12/22/18 0:00,365,119741.93,107713.32,U Mass Amherst,Non-Unit Professional (A53),A53,Non-Unit Professional
2018,female,IT Senior Project Manager,Full Time Employee,12/22/18 0:00,365,119762.22,119869.229,U Mass Lowell,SEIU Professional (L95),L95,SEIU Professional
2018,female,Dir - Digital Communications,Full Time Employee,12/22/18 0:00,365,119763.1,119870.21,U Mass Lowell,SEIU Professional (L95),L95,SEIU Professional
2018,male,Professor U of M,Full Time Employee,12/22/18 0:00,365,119822.09,120143.92,U Mass Amherst,MTA/NEA MSP Faculty (A50),A50,MTA/NEA MSP Faculty
2018,female,"Director, Grants & Contracts",Full Time Employee,12/22/18 0:00,365,119868.1,119868.06,U Mass Amherst,MTA/NEA Professional Staff (A52),A52,MTA/NEA Professional Staff
2018,male,Professor,Full Time Employee,12/22/18 0:00,365,119879.4,120076.507,U Mass Boston,MSP/FSU Faculty & Librarian (B40),B40,MSP/FSU Faculty & Librarian
2018,male,"Applications Developer, Sr",Full Time Employee,12/22/18 0:00,365,119954.9,119124.441,U Mass Central Office,Non-Unit Professional (P72),P72,Non-Unit Professional
2018,male,"Mgr, Curricular Innovation",Full Time Employee,12/22/18 0:00,365,119988.6,121976.827,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
2018,male,"Sr Eng, Network Admin",Full Time Employee,12/22/18 0:00,365,119994.2,119537.9,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
2018,male,Co-Generation Eng II Oper,Full Time Employee,12/22/18 0:00,365,120175.64,97697.6,U Mass Worcester,AFSCME Trades and Building Svc (W20),W20,AFSCME Trades and Building Svc
2018,male,Professor,Full Time Employee,12/22/18 0:00,365,120250.59,118662.521,U Mass Dartmouth,AFT Faculty Federation (D80),D80,AFT Faculty Federation
2018,female,Chrm.Of Department U of M,Full Time Employee,12/22/18 0:00,365,120293.17,106174.38,U Mass Amherst,Non-Unit Professional (A53),A53,Non-Unit Professional
2018,male,"Deputy Dir-Mech,Elec,Plmb Syst",Full Time Employee,12/22/18 0:00,365,120354.83,120558.091,U Mass Boston,Non-Unit Professional (B43),B43,Non-Unit Professional
2018,male,Senior Lecturer II,Full Time Employee,12/22/18 0:00,365,120437.08,98097.74,U Mass Amherst,MTA/NEA MSP Faculty (A50),A50,MTA/NEA MSP Faculty
2018,male,Asst VC-Student Affairs,Full Time Employee,12/22/18 0:00,365,120704.69,122544.731,U Mass Boston,Non-Unit Professional (B43),B43,Non-Unit Professional
2018,male,Univ Police Officer,Full Time Employee,12/22/18 0:00,365,120771.63,66512.68,U Mass Amherst,New England Police Benevolent (A07),A07,New England Police Benevolent
2018,female,"Asst Dir, Claiming CHCF",Full Time Employee,12/22/18 0:00,365,120842.53,122039.005,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
2018,female,"Dir Instr Music, AD Univ Bands",Full Time Employee,12/22/18 0:00,365,121053.8,106498.808,U Mass Lowell,SEIU Professional (L95),L95,SEIU Professional
2018,male,"Mgr, Mech Proj, Sr.",Full Time Employee,12/22/18 0:00,365,121170.02,119340,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
2018,male,EH&S Officer,Full Time Employee,12/22/18 0:00,365,121260.95,122461.604,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
2018,male,University Police Lieutenant,Full Time Employee,12/22/18 0:00,365,121320.82,91977.6,U Mass Dartmouth,IBPO Police Local 399 (D84),D84,IBPO Police Local 399
2018,male,Assistant Athletic Coach,Full Time Employee,12/8/18 0:00,351,121329.26,119583.36,U Mass Amherst,Non-Unit Professional (A53),A53,Non-Unit Professional
2018,male,Systems Analyst - Inst Res,Full Time Employee,12/22/18 0:00,365,121415.55,121524.139,U Mass Lowell,SEIU Professional (L95),L95,SEIU Professional
2018,male,Associate Professor,Full Time Employee,12/22/18 0:00,365,121474.08,110144.944,U Mass Boston,MSP/FSU Faculty & Librarian (B40),B40,MSP/FSU Faculty & Librarian
2018,male,"Development Engineer, Sr.",Full Time Employee,12/22/18 0:00,365,121584.8,123816.629,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
2018,male,Senior Associate,Full Time Employee,12/22/18 0:00,365,121636.08,122840.343,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
2018,male,Director,Full Time Employee,12/22/18 0:00,365,121671.9,122037.996,U Mass Central Office,Non-Unit Professional (P72),P72,Non-Unit Professional
2018,male,"Sr Eng, Network Admin",Full Time Employee,12/22/18 0:00,365,121698.15,121054.335,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
2018,female,Assoc Professor U of M,Full Time Employee,12/22/18 0:00,365,121744.09,106501.2,U Mass Amherst,MTA/NEA MSP Faculty (A50),A50,MTA/NEA MSP Faculty
2018,male,Assistant Dean,Full Time Employee,12/8/18 0:00,351,121985.34,96211.171,U Mass Boston,Non-Unit Professional (B43),B43,Non-Unit Professional
2018,male,Sr Product Owner,Full Time Employee,12/22/18 0:00,365,122010.22,124020.145,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
2018,male,"System Specialist, Prin",Full Time Employee,12/22/18 0:00,365,122243.9,122017.44,U Mass Central Office,Non-Unit Professional (P72),P72,Non-Unit Professional
2018,male,Senior Lecturer U of M,Full Time Employee,12/22/18 0:00,365,122257.86,98937.28,U Mass Amherst,MTA/NEA MSP Faculty (A50),A50,MTA/NEA MSP Faculty
2018,male,Clinical Associate Professor,Full Time Employee,12/22/18 0:00,365,122318.8,102486.8,U Mass Amherst,MTA/NEA MSP Faculty (A50),A50,MTA/NEA MSP Faculty
2018,female,Associate Professor,Full Time Employee,12/22/18 0:00,365,122569.56,97454.858,U Mass Boston,MSP/FSU Faculty & Librarian (B40),B40,MSP/FSU Faculty & Librarian
2018,male,Asst Professor,Full Time Employee,12/22/18 0:00,365,122663.58,123878.256,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
2018,female,Assoc Professor U of M,Full Time Employee,12/22/18 0:00,365,122665,122866.38,U Mass Amherst,MTA/NEA MSP Faculty (A50),A50,MTA/NEA MSP Faculty
2018,male,Assoc Dir of Academic Svcs Ops,Full Time Employee,12/22/18 0:00,365,122937.99,108887.202,U Mass Lowell,SEIU Professional (L95),L95,SEIU Professional
2018,male,Asst Professor U of M,Full Time Employee,12/22/18 0:00,365,123009.52,101302.5,U Mass Amherst,MTA/NEA MSP Faculty (A50),A50,MTA/NEA MSP Faculty
2018,female,Asst Professor U of M,Full Time Employee,12/22/18 0:00,365,123129.14,97253.52,U Mass Amherst,MTA/NEA MSP Faculty (A50),A50,MTA/NEA MSP Faculty
2018,female,Professor,Full Time Employee,12/22/18 0:00,365,123254.17,115408.02,U Mass Dartmouth,AFT Faculty Federation (D80),D80,AFT Faculty Federation
2018,male,"Software Administrator, Sr",Full Time Employee,12/22/18 0:00,365,123280.95,121233.561,U Mass Central Office,Non-Unit Professional (P72),P72,Non-Unit Professional
2018,female,Associate Professor,Full Time Employee,12/22/18 0:00,365,123296.84,110077.522,U Mass Boston,MSP/FSU Faculty & Librarian (B40),B40,MSP/FSU Faculty & Librarian
2018,male,Professor,Full Time Employee,12/22/18 0:00,365,123338.72,121869.623,U Mass Dartmouth,AFT Faculty Federation (D80),D80,AFT Faculty Federation
2018,male,Professor,Full Time Employee,12/22/18 0:00,365,123346.27,116504.7,U Mass Dartmouth,AFT Faculty Federation (D80),D80,AFT Faculty Federation
2018,female,SrResrchFellow/ResrchCoord,Full Time Employee,12/22/18 0:00,365,123360.95,123569.264,U Mass Boston,Non-Unit Professional (B43),B43,Non-Unit Professional
2018,male,Dir William Joiner Center,Full Time Employee,12/22/18 0:00,365,123446.93,123446.798,U Mass Boston,MTA/NEA Professional Staff (B42),B42,MTA/NEA Professional Staff
2018,female,Manager Pharmacy Ctrl Serv,Full Time Employee,12/22/18 0:00,365,123555.17,123555.38,U Mass Amherst,MTA/NEA Professional Staff (A52),A52,MTA/NEA Professional Staff
2018,male,"Electrical Project Manager, SR",Full Time Employee,12/22/18 0:00,365,123623.78,124847.875,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
2018,female,University Registrar,Full Time Employee,12/22/18 0:00,365,123723.08,123722.99,U Mass Boston,MTA/NEA Professional Staff (B42),B42,MTA/NEA Professional Staff
2018,female,Research Nurse Manager,Full Time Employee,12/22/18 0:00,365,123760.84,124986.245,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
2018,female,Senior Lecturer,Full Time Employee,12/22/18 0:00,365,123795.26,102286.676,U Mass Boston,MSP/FSU Faculty & Librarian (B40),B40,MSP/FSU Faculty & Librarian
2018,male,Sr Product Owner,Full Time Employee,12/22/18 0:00,365,123802.2,122604.143,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
2018,male,Professor U of M,Full Time Employee,12/22/18 0:00,365,123814.32,124017.92,U Mass Amherst,MTA/NEA MSP Faculty (A50),A50,MTA/NEA MSP Faculty
2018,male,Professor,Full Time Employee,12/22/18 0:00,365,123880.65,123991.579,U Mass Lowell,MTA/NEA  MSP/UML Faculty (L90),L90,MTA/NEA  MSP/UML Faculty
2018,male,"Assoc Dir, Manufacturing",Full Time Employee,12/22/18 0:00,365,123948.86,117169.603,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
2018,female,Assoc Professor U of M,Full Time Employee,12/22/18 0:00,365,123987.03,100536.02,U Mass Amherst,MTA/NEA MSP Faculty (A50),A50,MTA/NEA MSP Faculty
2018,female,Police Lieutenant,Full Time Employee,12/22/18 0:00,365,124064.87,94292.824,U Mass Lowell,IBT Local 25 Police (L94),L94,IBT Local 25 Police
2018,male,"Mgr, Software Engineering",Full Time Employee,12/22/18 0:00,365,124133.94,127173.51,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
2018,female,Lecturer,Full Time Employee,12/22/18 0:00,365,124188.81,82323.54,U Mass Lowell,MTA/NEA  MSP/UML Faculty (L90),L90,MTA/NEA  MSP/UML Faculty
2018,male,Librarian V U of M,Full Time Employee,12/22/18 0:00,365,124245.95,124450.3,U Mass Amherst,MTA/NEA MSP Faculty (A50),A50,MTA/NEA MSP Faculty
2018,female,Assoc Professor U of M,Full Time Employee,12/22/18 0:00,365,124255.98,106631.2,U Mass Amherst,MTA/NEA MSP Faculty (A50),A50,MTA/NEA MSP Faculty
2018,male,Senior Manager,Full Time Employee,12/22/18 0:00,365,124262.35,124472.326,U Mass Other Administrative,Non-Unit Professional (P72),P72,Non-Unit Professional
2018,male,Senior Lecturer U of M,Full Time Employee,12/22/18 0:00,365,124328.16,102726.78,U Mass Amherst,MTA/NEA MSP Faculty (A50),A50,MTA/NEA MSP Faculty
2018,male,Power Plant Section Head,Full Time Employee,12/22/18 0:00,365,124592.85,124816.796,U Mass Amherst,MTA/NEA Professional Staff (A52),A52,MTA/NEA Professional Staff
2018,male,"Manager, Information Systems",Full Time Employee,12/22/18 0:00,365,124603.65,124814.04,U Mass Amherst,Non-Unit Professional (A53),A53,Non-Unit Professional
2018,female,Controller,Full Time Employee,12/22/18 0:00,365,124655.41,124860.26,U Mass Dartmouth,Non-Unit Professional (D88),D88,Non-Unit Professional
2018,female,Asst Professor U of M,Full Time Employee,12/22/18 0:00,365,124667.44,114856.04,U Mass Amherst,MTA/NEA MSP Faculty (A50),A50,MTA/NEA MSP Faculty
2018,female,Consultant Pharm. Team Lead,Full Time Employee,12/22/18 0:00,365,124703.68,128890.034,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
2018,female,Lecturer,Full Time Employee,12/22/18 0:00,365,124776.77,121417.348,U Mass Boston,MSP/FSU Faculty & Librarian (B40),B40,MSP/FSU Faculty & Librarian
2018,female,"Applications Specialist, Prin",Full Time Employee,12/22/18 0:00,365,124867.08,124644.282,U Mass Central Office,Non-Unit Professional (P72),P72,Non-Unit Professional
2018,male,Professor,Full Time Employee,12/22/18 0:00,365,125053.41,125165.253,U Mass Lowell,MTA/NEA  MSP/UML Faculty (L90),L90,MTA/NEA  MSP/UML Faculty
2018,male,Dir - Env Health & Safety,Full Time Employee,12/22/18 0:00,365,125200.26,127500.204,U Mass Lowell,SEIU Professional (L95),L95,SEIU Professional
2018,female,Professor,Full Time Employee,12/22/18 0:00,365,125290.1,117952.82,U Mass Dartmouth,AFT Faculty Federation (D80),D80,AFT Faculty Federation
2018,male,Assoc Professor U of M,Full Time Employee,12/22/18 0:00,365,125320.85,125600.02,U Mass Amherst,MTA/NEA MSP Faculty (A50),A50,MTA/NEA MSP Faculty
2018,male,"Architectural Project Mgr, Sr",Full Time Employee,12/22/18 0:00,365,125416.75,126658.5,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
2018,male,Assistant Athletic Coach,Full Time Employee,12/22/18 0:00,365,125469.75,126514.44,U Mass Amherst,Non-Unit Professional (A53),A53,Non-Unit Professional
2018,male,Athletic Coach,Full Time Employee,12/22/18 0:00,365,125586.32,127500.1,U Mass Amherst,Non-Unit Professional (A53),A53,Non-Unit Professional
2018,female,Associate Professor,Full Time Employee,12/22/18 0:00,365,125727.83,116640.563,U Mass Boston,MSP/FSU Faculty & Librarian (B40),B40,MSP/FSU Faculty & Librarian
2018,female,"Applications Developer, Sr",Full Time Employee,12/22/18 0:00,365,125831.08,124528.279,U Mass Central Office,Non-Unit Professional (P72),P72,Non-Unit Professional
2018,female,Assoc Professor,Full Time Employee,12/22/18 0:00,365,125915.13,127161.772,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
2018,female,Associate Professor,Full Time Employee,12/8/18 0:00,351,125919.28,153003.92,U Mass Boston,MSP/FSU Faculty & Librarian (B40),B40,MSP/FSU Faculty & Librarian
2018,male,"Dir, QARC Computing",Full Time Employee,12/22/18 0:00,365,125926.83,127481.486,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
2018,female,"Applications Developer, Sr",Full Time Employee,12/22/18 0:00,365,125939.76,125017.556,U Mass Central Office,Non-Unit Professional (P72),P72,Non-Unit Professional
2018,male,Associate Professor,Full Time Employee,12/22/18 0:00,365,125966.41,111746.08,U Mass Lowell,MTA/NEA  MSP/UML Faculty (L90),L90,MTA/NEA  MSP/UML Faculty
2018,male,Asst Professor U of M,Full Time Employee,12/22/18 0:00,365,126061.59,117299.78,U Mass Amherst,MTA/NEA MSP Faculty (A50),A50,MTA/NEA MSP Faculty
2018,female,"Assoc Dean,Academic Affairs",Full Time Employee,12/22/18 0:00,365,126228.58,147681.56,U Mass Amherst,MTA/NEA MSP Faculty (A50),A50,MTA/NEA MSP Faculty
2018,male,Assoc Professor,Full Time Employee,12/22/18 0:00,365,126230.26,128230.227,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
2018,female,Asst Professor,Full Time Employee,12/22/18 0:00,365,126250.01,127500.018,U Mass Worcester,Non-Unit Professional (W60),W60,Non-Unit Professional
2018,male,Professor U of M,Full Time Employee,12/8/18 0:00,351,126413.39,136576.44,U Mass Amherst,MTA/NEA MSP Faculty (A50),A50,MTA/NEA MSP Faculty
2018,male,Professor,Full Time Employee,12/22/18 0:00,365,126417.42,118134.12,U Mass Dartmouth,AFT Faculty Federation (D80),D80,AFT Faculty Federation
2018,female,Asst Professor U of M,Full Time Employee,12/22/18 0:00,365,126453.78,102277.76,U Mass Amherst,MTA/NEA MSP Faculty (A50),A50,MTA/NEA MSP Faculty
2018,female,Associate Professor,Full Time Employee,12/22/18 0:00,365,126463.39,103308.234,U Mass Lowell,MTA/NEA  MSP/UML Faculty (L90),L90,MTA/NEA  MSP/UML Faculty
2018,male,Professor U of M,Full Time Employee,12/22/18 0:00,365,126550.12,126156.94,U Mass Amherst,MTA/NEA MSP Faculty (A50),A50,MTA/NEA MSP Faculty
2018,male,Assoc Professor U of M,Full Time Employee,12/22/18 0:00,365,126570.56,124775.56,U Mass Amherst,MTA/NEA MSP Faculty (A50),A50,MTA/NEA MSP Faculty
